dist_to_tls,ambulance_speed,queue_length,eta_seconds,phase_index,phase_remaining,should_trigger
95.61989893252594,19.063196092137076,9.247880760034398,5.015942681928657,2,7.962900455198727,1
52.47642593148311,1.1810389414915057,45.52311666707028,44.43242647461894,5,12.619771655337251,0
113.10544888970448,19.542034881273576,70.22937030332038,5.787803039799572,2,17.562196792693847,1
66.44482720338789,10.598651427125485,40.14728527121463,6.269177513785707,1,16.719464321930893,1
178.51604113903142,14.306525752086046,59.2323099087969,12.477944976473541,5,27.00337895790543,0
203.1331423952292,17.53074017275303,93.1618406608123,11.58725418285229,0,29.280864410424897,0
103.01637959734524,6.437272911758168,50.39209990392885,16.003108926635377,0,2.173371723477646,0
36.60623076871767,12.26537538360072,60.08328371332601,2.9845177684216346,4,3.6906488488244893,1
42.116429303502144,10.547686274838568,55.812593453567075,3.9929543035395914,5,17.945856937385052,1
30.10575856913562,12.918118622683906,13.267854878140472,2.3305064342938167,4,27.554629665769063,1
84.02965469438453,3.102650513260201,75.44551886557423,27.083183985839227,7,28.730982955083697,0
148.26146289820397,1.3146220196888314,37.07846883681679,112.77877646785285,2,16.677990390144632,0
191.24119811371207,9.583585808368815,40.87908913685272,19.955077560500552,1,19.088909081125053,0
282.97769466855976,14.749323841660392,88.00583894737042,19.18580795339726,4,4.629853132204065,0
29.734169697438016,12.329409434481502,35.90608419162101,2.4116458988117344,5,5.0234005372212165,1
18.652111927742965,9.178238620795751,3.4766763998047456,2.032210394430324,4,8.936835824675217,1
15.301610597007976,4.826575818475202,70.48050492038804,3.170282861492895,0,16.983619588244487,1
256.6427460010521,7.838566438563406,29.33994607881325,32.74103090310575,2,1.5231769023999941,0
103.0963865425298,11.161888847628727,3.076130855470338,9.236464181815604,2,10.502163437887466,0
126.71028162047135,9.122969512290226,80.9728171633057,13.889148862086031,3,2.503091287077085,0
31.10319602310414,10.526651946186323,44.81805540462502,2.954709263886363,5,18.529480313473485,0
4.651072544715229,6.653817504966744,38.531500541709704,0.6990081319848995,4,10.928934760119635,1
64.57981693740197,17.89252239406332,34.002637457678645,3.6093187709984,1,26.417872113708185,1
7.228738052020156,2.543405642973593,96.15061182478098,2.8421490972115486,4,25.993403226846215,1
131.18032238995033,2.0774828262550216,94.00841964564985,63.14387812602177,7,27.291792010734003,0
268.41409522371504,17.642318721418842,17.438576024873186,15.214218689850789,1,4.524156520263965,0
54.76275444670682,14.939329543013065,38.64464302766717,3.665676849087158,4,22.96746182451077,1
91.99543344683678,15.21656292615429,65.61506171918654,6.045743305718183,3,9.001023846911657,1
75.55557168374717,18.538778254312675,29.238127918835023,4.07554212296437,2,14.942902214470394,1
88.33098021129173,18.97334259906889,12.479675872615648,4.6555307663936105,4,20.28500010042981,1
236.08176158819245,13.428365194036607,56.304339448337956,17.580826718432846,5,17.698106516897088,0
211.04934637306064,14.549994525917683,42.42260096943989,14.505115173557053,2,22.91260703803622,0
7.141393514629801,9.74396529220397,71.37104103276715,0.7329042438547625,2,27.219826574292814,1
165.10975824274283,7.274948119775802,76.67900555243605,22.69566126443128,2,21.88004733793321,1
93.00038653460398,2.7422974198394856,60.1023039248847,33.91331146715937,1,11.978762675178048,0
133.83750933379088,0.2769843878435907,44.41425794342787,267.67501866758175,5,7.214708270091025,0
56.45725899297489,7.320594396073192,44.15096150500438,7.712114063204879,6,6.767501281265291,1
215.15095908378177,1.0623313583262028,52.05951827874089,202.52716574494343,7,29.377679449926113,0
224.26949148289,2.0574183937086032,88.92411251919476,109.00529137324986,0,3.180372044672972,0
4.866528331906861,1.4264723674466673,98.02325330987294,3.4115826166459615,5,10.725071137490387,1
271.5688008582557,11.3058552887295,89.06420705754911,24.020190770438685,2,6.105306748025744,0
223.7325125401244,8.200114057820475,47.5544285061318,27.284073241243515,5,13.63876104282447,0
145.46784079529982,2.006281974320192,37.696085858909015,72.506179419067,7,6.938941142898876,0
176.3443347062283,11.58599425872019,66.72638019335295,15.220474891354522,3,0.09811277942495811,0
68.97649722900631,1.4225889305042227,68.3620229929916,48.486597744408336,5,1.8860083877647915,0
90.07889722559901,14.325702029317199,93.73226268683284,6.287922018847994,0,22.471767900803073,1
293.36010294933214,19.931843958253936,76.79852644988317,14.718161729730449,7,24.83889025734829,0
4.975552626609325,14.333770847163997,94.69583764841065,0.34712098300314054,3,6.20805062310974,1
256.7190121485428,4.965994715691431,73.50642863055211,51.695385687255815,1,15.211917333589273,0
194.25428009674627,8.96477042376603,21.318048901720367,21.66862852190492,6,12.30982787531526,0
140.56841337965537,10.154789826101304,48.34728576370442,13.842572400498746,4,6.489472061590035,0
279.7183974434452,4.160305011783462,98.67440040603957,67.23506970070302,4,11.494306042285977,0
259.9260262661407,16.10952464844525,23.12598811991995,16.134928369300237,7,26.82288419408429,0
240.54882430223427,7.141652047172007,71.8433386706843,33.68251809432359,2,5.888280313641023,0
262.7792449703926,16.1130617858396,18.50932916684127,16.30846132553944,3,3.9413192489632944,0
173.66388338819115,8.308776676123317,3.115064760555575,20.901257809376904,3,21.371407867088486,0
229.01142500962536,6.97948426785302,37.37100383832376,32.812084134129336,5,20.846935867598372,0
107.38233181205355,9.758683975025257,36.31042288620555,11.003771828954594,2,11.14635215891143,0
84.25042101309543,2.552955500647922,39.36575514403623,33.00113182220108,3,2.8452961143163136,0
294.40990166899223,8.669479399011024,98.1230333233801,33.95935189632923,7,2.084854829521988,0
294.11648614632315,5.401895684248017,30.373806052806373,54.44690222433762,1,18.786733795982386,0
265.71627685415115,14.501631628204235,17.40808626351401,18.32319863492873,6,6.134853270964015,0
16.927383909997108,1.7445735902374082,87.86693699101417,9.702877542525199,7,22.70367118983619,1
129.0514169974054,2.4320812560055938,8.16257341398824,53.06213214658671,7,19.237134614558624,0
105.06021689499785,14.82468467680836,60.832282842668306,7.086843274268988,3,17.519920743490687,1
124.53194797857755,19.59904302719955,65.14989465793793,6.353981049266136,4,19.671586490827377,0
50.82786961872514,10.748431359633512,22.322441569457453,4.728863954010328,7,27.17170696806954,1
286.2867927239197,4.773062710604745,40.05740338933397,59.97968392241116,2,23.595475046590714,0
136.74626025276018,13.268678623460117,15.304334074773763,10.30594410591734,1,3.0521038691212174,0
35.59002473448151,10.675886193330967,41.24843241771149,3.3336834141894425,6,17.173354122275843,1
235.59255958118536,5.203097618952832,95.88646211702117,45.27928876887003,7,20.779233365602465,0
91.17973163647206,1.4702569960254674,29.889176364395396,62.01618620619212,0,19.96413736994626,0
21.952773885842735,4.450033178463448,70.96968503417315,4.933170833890908,3,19.71855675205593,1
17.81829077901149,5.214042734568762,95.05530342081691,3.417365696080201,4,23.38931304391362,1
263.9191785777485,18.68887140419939,11.607067054025288,14.121729069121095,2,2.4695508474419983,0
216.9649854632887,16.986548447209795,16.1895741844043,12.77275287193069,6,22.97268595240531,0
12.56664677554471,12.354838515340338,64.51284823258337,1.0171437497901232,6,12.334826156047214,1
129.44819007388824,17.614221857892307,50.316778250763065,7.3490723074937945,7,8.488552855374339,0
83.82065477970119,14.67755898818842,65.82865374308896,5.710803468557327,1,16.12576876021309,1
242.50008700625494,19.199186081933814,33.55504479299696,12.630748302108723,3,13.394210834515286,0
17.999110231391292,8.889405006066946,85.85937582421708,2.024782335725175,4,2.681093195510024,1
193.99178227416203,9.331273017777512,61.16643236089132,20.789423040626698,5,19.713055118076408,0
267.34031979891984,2.9261914188483207,29.141896838510295,91.36118644765168,4,20.044630789195452,0
176.99564004959583,17.074914708285757,51.002342978776305,10.365828648251291,3,5.350215968126429,0
163.48246087383453,19.56337491858082,63.34798706529941,8.35655716634878,2,28.467335435374412,0
104.33177894898891,15.76831736162372,54.99334506903578,6.6165448447218145,5,14.979801644607354,1
292.87497769773955,7.681307970633229,85.41085847145037,38.12826914601572,3,26.660190327750236,0
216.66359507093935,13.631286319682319,36.28856741889922,15.894581772381754,2,11.878491262542184,0
184.93449632678468,3.904192441848311,14.486631323452182,47.36818153339633,6,17.144178787315983,0
177.0261591519798,17.215678185366325,26.201773976593756,10.282845511276786,6,25.070878403051527,1
79.65879396018313,13.312431566633125,57.14804921046236,5.983789930597165,6,16.719908190123167,1
103.7234806760201,15.649748074463982,97.61095738614178,6.627805136701712,5,3.7106232507160444,1
244.93638940397818,3.5367238838074377,51.07840875083859,69.25516309751991,7,1.7533174018002295,0
285.4705854288538,4.155317744746734,84.64639263356051,68.70006169558357,0,16.354328682737815,1
268.93852994515834,15.025975781225045,54.28665187979386,17.898240610849182,7,19.06725018188571,0
264.56304150146605,3.602527537465803,11.990791611499674,73.4381732686415,4,8.250427589005424,0
261.38517759879613,9.861250505934375,60.15051174074099,26.506291209365166,1,12.875164274082177,1
296.5183668770788,5.883840512529098,29.26134448875599,50.39537802659168,2,14.743114877834113,0
19.341351018562225,17.844633228324486,1.58136544487274,1.0838749539476118,7,18.2932793031927,1
206.6381574746293,9.96628583328489,51.1046473150988,20.7337177491448,2,10.43739081717326,0
264.55395103139665,12.616726915894896,12.86671429333296,20.96850893222587,0,21.73835426542917,0
29.81256325278038,14.04103597400197,98.48875524177507,2.123245272498452,7,8.872668354859316,1
220.14450873617216,10.845619619635144,36.8994520125542,20.29801122082668,0,16.328837728258065,0
271.4616088502099,13.85654957723095,13.172219126982753,19.590851772816155,3,28.184143426615353,0
265.2852798613435,15.828206011579315,17.229124505471006,16.7602872787523,4,15.698016750686618,0
146.8740080816928,13.68574132878514,42.561869782346605,10.731900052266337,6,1.206418161408983,0
252.9912348941744,6.965771285869602,43.18121436418748,36.31919919727757,7,17.932053464791686,0
110.15069278312475,8.62791738028343,26.55878720953071,12.766776491722302,3,18.787918396175293,0
93.2916335849751,18.96244809031147,59.75132683935088,4.91980956998062,3,19.26913947200797,1
92.68841701154004,18.238378837301894,66.4832150121345,5.0820535003895095,6,2.461583594696244,1
58.94764465018875,6.03391307328327,54.405470802216904,9.76938910691221,6,11.284607665841936,1
138.75633769014695,3.7050924915438443,17.597523998695586,37.45016838495433,5,17.306203330153892,0
42.56951101988534,18.50104947997214,20.55202824252462,2.3009241214109464,3,28.22778133233778,1
48.504888040188135,11.300590781062338,83.85640459340628,4.292243563183723,1,15.624080378650227,1
99.037831495765,19.97354236974817,44.27930553000563,4.958451017971014,3,27.566470781417898,1
54.33639362672763,14.402399674471893,44.391184009322124,3.77273196514872,7,20.996533168452785,1
97.19547195577051,13.426849219109497,31.694173602618125,7.238889062479303,2,15.05059538747906,1
205.61600362320712,16.116480960734876,66.95722887856941,12.758120344270955,5,16.620322007442223,0
209.40633144239104,19.387248034821233,43.282262906696786,10.801240643658064,6,2.8726448852264,0
141.96279680023795,5.168273324250466,2.83005954578589,27.468128694766015,0,22.51061871139559,0
164.8204432999656,8.377386621581666,28.645241824307455,19.67444630946819,4,14.963569168248084,0
197.57332963769292,9.488621432183448,80.27469395084529,20.822132176921393,5,12.111128414251837,0
32.28476654970828,8.652920354655452,7.01250200294492,3.731083290549231,2,20.20282970776328,1
18.493664171118184,15.552652336130077,66.2677174557309,1.1891003393778627,4,23.07506695833449,1
166.52781590266218,17.461225279206175,98.04323496868159,9.537006323432125,4,13.74190873942676,0
34.22653502909107,7.382248347249498,60.62001036199883,4.636329397106141,4,17.862528591059412,1
186.05551698119092,10.176161323867,44.79099475990541,18.283467710443958,6,7.319067523626387,0
23.856732693606265,5.931424606445406,47.0700455385044,4.022091533909451,6,22.407191589577327,1
167.4005159397144,3.4082208573195616,72.83997503269867,49.11668666665243,1,29.914293230362407,0
80.99600611090682,5.694706763227611,23.96915143310784,14.223033683476338,0,24.847518282813496,0
84.0779030584037,13.959388497088074,25.489564976163336,6.023036258066916,4,27.271327578455633,1
68.6168503636907,11.828357839806591,85.23016481929709,5.801046205481781,0,20.664126078777183,1
29.296484837533498,19.263567662113317,14.549852474041602,1.5208234191817154,7,26.538447326049084,1
181.53068773859462,19.580934822007784,48.486631042953775,9.27078759970975,4,10.869945565520265,0
3.7268316919485067,8.051758440909417,16.44482468938738,0.46285935169306625,2,27.544002243958616,1
100.59185051477586,7.159226227764814,1.930544183846794,14.050659570535975,1,29.73486241576887,0
231.83251997751736,14.990888171010129,57.36743234219641,15.4648955640829,4,12.472909925058346,1
12.027131751058151,3.8854154295314736,5.029054497294549,3.095455806255563,3,18.870874762427317,1
140.54530940789078,12.367817514699308,59.86642691498213,11.36379229729505,5,22.037559925693287,0
258.10123568162857,15.68104720939495,39.66506951346691,16.459438724665848,4,4.384765652271767,0
97.31285125418486,7.65874111849103,40.610772517227666,12.706115763494825,3,2.6467991348459288,1
132.9012859338776,7.112004969842911,73.67272477806556,18.68689441267546,7,19.679912415073588,0
92.21793073363541,18.10314035148099,67.76770646652601,5.094029485668281,1,24.261857764761423,1
137.66773287680957,5.5092286440788545,75.40325565907048,24.9885676871971,7,4.3004744012435285,0
282.62964227754827,7.261600423118242,3.24252551502342,38.92112286676644,3,24.837222648621204,0
177.5136922096845,9.292908772813671,42.96259055845601,19.102059059161256,7,6.342004997129251,0
194.69951746817515,5.684294513122925,3.625248600050368,34.25218679621302,6,4.235089419384909,1
14.019074183070568,1.9270516875113008,21.219571964813866,7.274882284644664,6,22.838349675343164,1
195.23845750146634,0.5927630427366726,48.51923883948239,329.37015877388046,4,11.64033529544344,0
62.872445831597986,4.047948512812347,56.383515920129746,15.531928242811768,1,15.484208897966914,0
208.8747636503091,13.479556965403908,32.739957525853036,15.495669789919557,3,23.964704929758764,0
81.6745215418558,18.21286943039212,12.54073214098883,4.484440074311638,4,27.624308019481372,1
215.05328079904254,17.196069277667018,43.54461714402319,12.505955711537975,5,15.712919234183554,1
221.63577532284145,14.601782479848985,31.88346572265377,15.178679426892383,7,5.726752970888256,0
169.38381645824563,12.946889108706998,65.34796812093661,13.08297422153189,7,22.0201011734776,1
129.3346215976032,12.133908126862421,52.445975566352274,10.658941887921353,4,21.7435782066057,0
162.43594663742059,2.164453733203573,49.93901296439779,75.04708654455818,1,2.2438509332982006,0
238.69976615486257,3.1944314136979335,28.22745495925859,74.72370986940028,2,15.26670252076191,0
22.25526705521742,6.145084167788588,9.800978153448803,3.6216374662328428,3,20.611129971557116,1
102.59884329677192,0.28062450309739084,74.15095345316226,205.19768659354384,4,22.56792361524441,0
57.650540662496155,4.642094071442289,15.838848578234776,12.419080650940849,4,9.202937648930062,1
257.52210780621743,10.142501969304412,68.51450148515298,25.390392684723203,1,29.432339483227505,0
77.51893534410924,8.14937912128999,8.736662409608776,9.512250466000966,4,10.607662657586324,0
19.007008210281906,12.553411611701371,63.123675630727405,1.5140910533487937,3,13.50626731763355,1
221.97652091311195,14.790716621471827,74.78805267276707,15.0078273145242,4,23.3401661071112,0
141.62912609704566,10.710948335242886,26.4922380489523,13.222837200235082,1,18.21530375084637,0
208.83443954038964,13.934582662805209,69.68658404466422,14.986773884360352,7,19.31572475186786,0
117.21154075230868,18.41943046849205,92.4141887860914,6.3634725814573185,0,10.36071175142485,1
30.293381775536897,14.146438756064153,25.365828359304732,2.1414139839647652,6,26.330045301360016,1
154.67599144940814,13.819936474451044,83.31937948616881,11.192236066740112,7,29.183834009767185,0
201.13469891650615,4.254761376387273,51.81299281102123,47.27285060749754,4,25.90704927985092,0
73.46950727622608,7.104031766481063,54.6005829131277,10.341945206787658,5,8.212585068706325,1
131.25884300221526,9.722606054840782,32.09717029155327,13.500376572067617,4,21.285794015659878,0
78.80836701986426,14.42427832924161,13.284225295343555,5.463591676548563,1,8.579858005209475,0
200.58083389993627,9.184156198292474,35.69046589019964,21.839876148581666,4,16.306983665313677,0
64.78808198277925,6.316720634663322,77.28198850449354,10.256600810751609,2,8.233844966963824,1
27.560970708315256,13.720548773910036,34.69365871044607,2.0087367613694234,5,25.133719098414122,1
283.35180205024665,13.600879516985437,13.033978384674915,20.83334402722877,5,27.830170564929524,0
202.73587057806705,9.901147461343578,85.8198991931359,20.475997491159063,0,15.43988067659734,0
229.98361029009223,17.776655963651194,29.983083386517407,12.937394454859849,6,4.406112327619153,0
